TimeStamp,AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,FC5_THETA,FC5_ALPHA,FC5_LOW_BETA,FC5_HIGH_BETA,FC5_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,P7_THETA,P7_ALPHA,P7_LOW_BETA,P7_HIGH_BETA,P7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,CQ_AF3,CQ_F7,CQ_F3,CQ_FC5,CQ_T7,CQ_P7,CQ_O1,CQ_O2,CQ_P8,CQ_T8,CQ_FC6,CQ_F4,CQ_F8,CQ_AF4
1554499992.483032,1.161644,1.132421,0.702160,0.716155,0.368925,0.974922,0.395095,0.220528,0.346828,0.211310,0.194457,0.081890,0.063608,0.054464,0.044201,3.461905,1.499595,1.388347,1.140261,0.687275,6.917092,2.042562,1.082704,1.313430,0.703867,2.005465,0.899930,0.391661,0.554397,0.343238,0.789448,0.304163,0.108892,0.270769,0.135870,8.913680,2.913597,0.788277,1.499480,1.449941,6.951802,1.636700,0.682398,1.074793,0.473149,0.176112,0.064858,0.015158,0.045861,0.041698,10.397470,4.178528,2.584121,2.001430,1.005099,0.976531,0.735556,0.370332,0.380966,0.172039,9.154702,2.732485,1.625641,1.265631,0.567407,1.212461,1.193087,0.473541,0.671914,0.332502,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499992.608925,1.174243,0.945897,0.593650,0.690019,0.330198,0.942525,0.335480,0.220901,0.322133,0.186400,0.175780,0.066179,0.062045,0.046875,0.040199,3.032391,1.229924,1.254911,1.020449,0.609483,6.075397,1.524789,0.980624,1.231865,0.649476,1.623933,0.687759,0.341607,0.515149,0.312781,0.661697,0.248413,0.096380,0.245475,0.125587,7.831484,2.383165,0.634146,1.311148,1.331935,6.157454,1.300399,0.562574,0.960482,0.435056,0.148158,0.054632,0.017736,0.044706,0.039658,9.289562,3.590476,2.343894,1.888587,0.912380,0.903070,0.586542,0.310968,0.356607,0.158487,8.140193,2.170479,1.581875,1.212316,0.557807,1.199526,1.018859,0.439913,0.640328,0.296643,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499992.735218,1.304063,0.739789,0.475581,0.616826,0.287600,0.955857,0.268629,0.219113,0.275400,0.158845,0.154972,0.049382,0.061268,0.038225,0.035278,2.736642,0.907753,1.079557,0.844126,0.515163,5.096865,0.983039,0.909338,1.086518,0.577080,1.207788,0.452204,0.293048,0.449052,0.269769,0.526482,0.185511,0.098543,0.209918,0.115476,6.362074,1.795368,0.687612,1.152953,1.169974,5.073998,0.944011,0.487866,0.803381,0.387327,0.116281,0.043040,0.021138,0.041669,0.036680,7.776369,2.867292,1.996403,1.688877,0.777039,0.859411,0.418810,0.251674,0.314271,0.139661,6.856503,1.540827,1.471419,1.123189,0.530867,1.257848,0.802198,0.401632,0.572840,0.261621,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499992.861612,1.614885,0.597387,0.403511,0.523480,0.250237,1.054271,0.211781,0.232189,0.224694,0.133145,0.137634,0.036034,0.059604,0.030688,0.030805,2.711488,0.635107,0.937605,0.675520,0.425625,4.349116,0.585573,0.907383,0.948827,0.507301,0.889645,0.267819,0.259704,0.385428,0.225191,0.425710,0.137342,0.111628,0.176091,0.108541,4.948068,1.362418,0.896387,1.068866,1.002781,4.077406,0.713200,0.486085,0.653876,0.339654,0.090183,0.033392,0.026405,0.038230,0.034069,6.401266,2.275662,1.731589,1.459627,0.638879,0.902181,0.285530,0.224210,0.266212,0.120304,5.754378,1.076936,1.442443,1.026797,0.497479,1.447196,0.614652,0.392283,0.485309,0.234993,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499992.987505,2.043723,0.557346,0.420168,0.438363,0.225109,1.235160,0.174822,0.276356,0.186514,0.114150,0.124971,0.028530,0.056826,0.025810,0.027887,2.951873,0.478434,0.895393,0.559800,0.361908,3.969306,0.419842,0.981075,0.867831,0.457651,0.729460,0.175350,0.246928,0.343447,0.189108,0.377389,0.115012,0.127696,0.152291,0.106666,3.894148,1.180524,1.155561,1.066859,0.865871,3.373110,0.680544,0.565660,0.552321,0.299956,0.074674,0.028269,0.035134,0.035968,0.033233,5.451917,1.994725,1.764841,1.269457,0.543172,1.006484,0.217068,0.254542,0.226403,0.105737,5.033847,0.927754,1.675080,0.962461,0.475657,1.703492,0.497522,0.445611,0.398936,0.221828,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.113698,2.495884,0.601575,0.528088,0.379776,0.214797,1.470312,0.159666,0.354037,0.168721,0.104805,0.117268,0.026727,0.053706,0.023879,0.027054,3.319937,0.443526,0.967231,0.506722,0.336918,3.895989,0.464997,1.093808,0.849086,0.436488,0.717891,0.167403,0.248523,0.324634,0.167383,0.385719,0.117014,0.138537,0.140219,0.109866,3.284809,1.210101,1.368727,1.113448,0.785905,2.971419,0.816958,0.704669,0.510742,0.272262,0.068967,0.028040,0.047946,0.035622,0.034906,4.908527,2.035437,2.184887,1.162128,0.519147,1.131243,0.213030,0.344645,0.204471,0.099362,4.632394,1.087381,2.250156,0.953226,0.479420,1.953490,0.452882,0.572149,0.331142,0.222475,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.239691,2.845524,0.678827,0.689965,0.347368,0.216890,1.703923,0.159028,0.448606,0.167410,0.104953,0.112661,0.028808,0.051177,0.023964,0.028293,3.657782,0.488110,1.114427,0.491145,0.350107,3.945767,0.626412,1.189509,0.855899,0.440435,0.784485,0.204927,0.253964,0.314731,0.160164,0.429611,0.139504,0.141059,0.135493,0.116088,3.043675,1.369894,1.498834,1.150338,0.775966,2.737937,1.034748,0.862313,0.509338,0.257127,0.068783,0.030823,0.063196,0.036780,0.038647,4.567379,2.265107,2.896630,1.135539,0.568287,1.212923,0.251119,0.469250,0.200392,0.101361,4.304284,1.408963,3.074451,0.991858,0.510951,2.081187,0.457808,0.748735,0.287122,0.232217,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.365785,3.049448,0.746476,0.847112,0.325860,0.225467,1.888337,0.164960,0.528968,0.171057,0.111763,0.112692,0.032193,0.049278,0.024402,0.030997,3.853453,0.556290,1.259246,0.473486,0.389079,3.941268,0.811306,1.216299,0.836042,0.456780,0.863417,0.247542,0.252473,0.295074,0.162995,0.490803,0.181889,0.137212,0.130544,0.122143,3.042774,1.613795,1.553132,1.123151,0.828772,2.576653,1.266255,0.988091,0.508521,0.251531,0.071220,0.034662,0.077659,0.038016,0.042920,4.220827,2.535415,3.663408,1.144829,0.665736,1.239186,0.309033,0.586480,0.205077,0.109127,3.875728,1.720368,3.914702,1.041360,0.559041,2.078692,0.491055,0.931814,0.259907,0.242918,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.491678,3.120344,0.792794,0.940409,0.299425,0.234150,1.977677,0.176990,0.563241,0.170050,0.121524,0.115406,0.034988,0.046921,0.023852,0.034219,3.944568,0.625049,1.320888,0.431239,0.436697,3.818068,0.978625,1.144833,0.761144,0.471004,0.916424,0.273534,0.237848,0.257543,0.170614,0.547231,0.243165,0.131087,0.120330,0.125622,3.261505,1.945029,1.559406,1.016487,0.919282,2.511421,1.489656,1.037204,0.478206,0.251535,0.074698,0.037989,0.087782,0.037838,0.045892,3.864961,2.759169,4.191506,1.137173,0.773433,1.217333,0.377257,0.654304,0.206876,0.118909,3.427137,1.926003,4.488213,1.057553,0.606036,1.973071,0.547135,1.067810,0.236862,0.247075,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.617871,3.061716,0.822501,0.935274,0.263136,0.239371,1.946848,0.198047,0.534637,0.161517,0.131352,0.119543,0.036572,0.042728,0.021779,0.037138,3.862289,0.681472,1.258536,0.369366,0.478648,3.533710,1.107737,0.987391,0.640813,0.473669,0.929309,0.277847,0.211648,0.207070,0.180448,0.585049,0.313764,0.126519,0.105018,0.125994,3.631145,2.342824,1.550669,0.859223,1.012479,2.526793,1.683648,0.991910,0.415453,0.255978,0.078425,0.039548,0.090750,0.035767,0.046315,3.498304,2.852839,4.267578,1.085721,0.859341,1.161633,0.443293,0.649414,0.199058,0.127625,3.041460,1.976975,4.581535,1.015890,0.637261,1.826739,0.612807,1.115114,0.210775,0.241541,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.743865,2.984734,0.847317,0.841251,0.226375,0.242597,1.829017,0.231884,0.453013,0.148885,0.140318,0.122790,0.037458,0.036307,0.018905,0.039279,3.741425,0.724269,1.086700,0.309184,0.508579,3.255696,1.185747,0.779280,0.508895,0.463940,0.930086,0.271130,0.178958,0.155935,0.193285,0.598583,0.377209,0.124840,0.088325,0.124403,4.083424,2.729886,1.536702,0.707739,1.073003,2.626966,1.825216,0.870733,0.346690,0.267995,0.081206,0.039948,0.085980,0.032257,0.044009,3.246875,2.823471,3.875687,1.002662,0.911233,1.120408,0.493110,0.580127,0.183180,0.133789,2.831277,1.892892,4.169560,0.925053,0.647471,1.726090,0.667884,1.066673,0.184961,0.228544,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.869858,2.873822,0.877814,0.703995,0.203726,0.250057,1.631933,0.281755,0.349554,0.137586,0.149352,0.123036,0.038705,0.029044,0.016767,0.040572,3.506701,0.768719,0.867998,0.271924,0.529336,2.927693,1.223328,0.572334,0.400242,0.448835,0.918235,0.273324,0.149342,0.116077,0.211656,0.575170,0.418405,0.124761,0.073869,0.122945,4.408621,3.038628,1.514547,0.612632,1.081884,2.689590,1.912232,0.727831,0.309164,0.294227,0.080939,0.041486,0.075358,0.028609,0.039873,3.096280,2.840365,3.204191,0.931728,0.939210,1.098252,0.521829,0.482933,0.166960,0.137626,2.789037,1.790359,3.430282,0.822588,0.642193,1.699055,0.702042,0.951479,0.168866,0.214741,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499993.996051,2.770580,0.895447,0.580387,0.204337,0.269447,1.424291,0.335644,0.259115,0.131479,0.160446,0.115970,0.040540,0.023024,0.016433,0.041256,3.243495,0.814374,0.676129,0.267245,0.550019,2.643100,1.231534,0.419802,0.335887,0.441510,0.904274,0.300394,0.139891,0.094184,0.237384,0.519919,0.429330,0.127393,0.064458,0.123750,4.481734,3.212789,1.490821,0.598255,1.048972,2.652769,1.942621,0.631155,0.324353,0.341030,0.076420,0.046792,0.062359,0.026061,0.035491,2.993517,3.103841,2.537610,0.906329,0.968802,1.093228,0.530166,0.402503,0.157926,0.140777,2.866679,1.782227,2.633364,0.739291,0.635043,1.723031,0.707003,0.818361,0.168004,0.208511,4,3,1,4,4,4,4,4,4,0,4,4,4,4
1554499994.122344,2.690412,0.879846,0.515680,0.229662,0.303208,1.247951,0.375621,0.207431,0.132049,0.173870,0.106958,0.042876,0.020191,0.018008,0.041577,3.018042,0.851712,0.561413,0.293044,0.577036,2.425762,1.210181,0.373690,0.319142,0.456100,0.881375,0.348821,0.171390,0.089131,0.268762,0.444135,0.409208,0.134857,0.061719,0.127918,4.237021,3.205012,1.477535,0.661999,1.005360,2.461671,1.902638,0.621811,0.390243,0.408925,0.067506,0.057145,0.050558,0.025027,0.032343,2.843865,3.706616,2.114958,0.939670,1.026150,1.092999,0.522227,0.369126,0.160045,0.144641,2.978548,1.913236,2.009342,0.691157,0.640539,1.786453,0.682328,0.717081,0.181437,0.215048,4,3,1,4,4,4,4,4,4,0,4,4,4,4
1554499994.248238,2.630090,0.813402,0.537912,0.273668,0.345502,1.119486,0.378077,0.206037,0.139175,0.187261,0.101451,0.045153,0.021997,0.020931,0.041673,2.919333,0.848453,0.541832,0.338758,0.609968,2.345724,1.146656,0.482713,0.340328,0.501703,0.853996,0.399523,0.256749,0.094514,0.300494,0.366105,0.367091,0.148905,0.065268,0.134843,3.783808,3.018773,1.488032,0.778768,0.982814,2.213262,1.790932,0.705378,0.483246,0.489765,0.056356,0.071063,0.042911,0.025455,0.031109,2.653087,4.565577,2.048736,1.027311,1.122441,1.074893,0.505160,0.389689,0.172538,0.149212,3.175006,2.146871,1.677233,0.683514,0.667422,1.857804,0.637662,0.682097,0.203803,0.233784,4,3,1,4,4,4,4,4,4,0,4,4,4,4
1554499994.374431,2.781288,0.707316,0.650977,0.324711,0.383790,1.071339,0.333845,0.251174,0.150631,0.196281,0.113141,0.047256,0.029750,0.024456,0.041558,3.321503,0.784029,0.608785,0.393490,0.641091,2.642980,1.029133,0.766250,0.389566,0.573448,0.841003,0.429514,0.387777,0.105415,0.324564,0.321148,0.317793,0.172238,0.073639,0.142423,3.407983,2.724439,1.526623,0.913792,0.995949,2.121084,1.635010,0.860885,0.572018,0.567382,0.046287,0.084591,0.041198,0.027132,0.031479,2.651748,5.448780,2.295334,1.146794,1.250520,1.083142,0.488940,0.448453,0.190008,0.152983,3.680923,2.380838,1.620556,0.714795,0.718149,2.029692,0.593788,0.718746,0.228727,0.259088,4,3,1,4,4,4,4,4,4,0,4,4,4,4
1554499994.500624,3.058213,0.603404,0.832746,0.369686,0.403808,1.153028,0.276755,0.331733,0.163011,0.196411,0.142374,0.052247,0.044326,0.027939,0.041081,4.199279,0.695649,0.751981,0.452703,0.658925,3.350232,0.896599,1.196481,0.460420,0.652238,0.892435,0.436034,0.532669,0.121950,0.333192,0.318326,0.276898,0.203972,0.084444,0.147673,3.362426,2.435508,1.579944,1.045526,1.033352,2.338540,1.502813,1.044885,0.631723,0.621981,0.041599,0.093771,0.044977,0.029716,0.032570,3.053762,6.048298,2.678948,1.260062,1.392201,1.134011,0.485651,0.518212,0.206216,0.153778,4.648577,2.521308,1.723960,0.773489,0.788304,2.297941,0.574507,0.800034,0.250338,0.282193,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499994.626718,3.658641,0.557563,1.044293,0.403146,0.396438,1.441232,0.263980,0.427676,0.174022,0.185903,0.193583,0.065791,0.064989,0.031158,0.040001,5.889283,0.647731,0.954782,0.516032,0.655080,4.717874,0.825494,1.692609,0.548724,0.713837,1.058399,0.441488,0.652299,0.147114,0.323037,0.383920,0.255206,0.239632,0.094818,0.147944,4.000372,2.231531,1.625946,1.180502,1.067620,3.094775,1.454541,1.210878,0.657698,0.638694,0.045428,0.097016,0.052035,0.032697,0.033529,4.386324,6.170397,3.013140,1.341848,1.531961,1.317574,0.507676,0.572777,0.217944,0.150043,6.481542,2.547829,1.863853,0.849440,0.869012,2.775214,0.603582,0.890363,0.268392,0.294700,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499994.752711,4.341889,0.604382,1.243556,0.427599,0.362897,1.884564,0.336248,0.518476,0.183500,0.168185,0.247594,0.091976,0.088462,0.034164,0.038400,8.029702,0.702014,1.195735,0.583226,0.630758,6.605557,0.889323,2.147520,0.643409,0.739003,1.368061,0.474281,0.717572,0.181125,0.298173,0.500878,0.252552,0.270783,0.102253,0.142661,5.287196,2.142468,1.656962,1.337648,1.076218,4.305055,1.522666,1.327759,0.662938,0.616688,0.057538,0.095758,0.060167,0.035557,0.033833,6.701462,5.828080,3.196870,1.394948,1.663070,1.625569,0.560924,0.598809,0.226101,0.142150,9.029082,2.521727,1.981080,0.940363,0.952695,3.343906,0.683993,0.958519,0.287687,0.292878,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499994.878704,5.107116,0.739900,1.398261,0.446428,0.314670,2.463681,0.493318,0.584173,0.190694,0.150916,0.304097,0.129318,0.109011,0.036911,0.036757,10.429883,0.867511,1.436296,0.647427,0.597789,8.966648,1.094508,2.458267,0.724892,0.721930,1.797103,0.544025,0.720175,0.218376,0.268287,0.650829,0.259280,0.287965,0.105861,0.133698,7.032469,2.147540,1.687539,1.533207,1.056623,5.794077,1.692082,1.380765,0.667641,0.569895,0.074525,0.092733,0.067719,0.037837,0.033323,9.824292,5.184968,3.203465,1.430341,1.783543,2.042931,0.638374,0.596261,0.232559,0.132805,12.020264,2.521705,2.055607,1.035883,1.034764,3.981839,0.793247,0.990011,0.310665,0.279756,4,3,1,4,4,4,3,4,4,1,4,4,4,4
1554499995.004797,5.607119,0.930738,1.490433,0.458572,0.267623,3.011517,0.697433,0.612126,0.193895,0.142415,0.335255,0.169670,0.120563,0.039227,0.035806,12.227128,1.109923,1.625280,0.694231,0.571510,11.151847,1.385601,2.564038,0.772525,0.672669,2.219031,0.636627,0.669271,0.249540,0.243841,0.780786,0.264896,0.283039,0.106926,0.124410,8.668090,2.196542,1.727788,1.758965,1.029235,7.117341,1.910607,1.366595,0.683045,0.519483,0.090412,0.090033,0.072960,0.039191,0.032146,12.875889,4.452409,3.030988,1.450440,1.891275,2.442289,0.720885,0.568191,0.237005,0.125772,14.594823,2.588143,2.065298,1.111910,1.112876,4.416974,0.897118,0.978822,0.333557,0.263040,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.130791,5.872865,1.127323,1.522500,0.460448,0.234558,3.454009,0.888107,0.600716,0.191651,0.147831,0.354217,0.200797,0.119730,0.040957,0.036090,13.222990,1.361408,1.724373,0.710595,0.562967,12.862994,1.671780,2.470363,0.774295,0.611478,2.564040,0.717372,0.589763,0.266965,0.231880,0.869874,0.261849,0.256163,0.108136,0.118011,9.843037,2.230589,1.782020,1.971382,1.023500,8.031718,2.110651,1.302617,0.705956,0.483901,0.100048,0.087913,0.075183,0.039506,0.030709,15.249338,3.811573,2.743208,1.454947,1.985391,2.739606,0.782829,0.522985,0.236745,0.124046,16.287492,2.699886,2.013301,1.145894,1.188517,4.637011,0.964117,0.933416,0.348568,0.251699,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.256984,5.738066,1.287706,1.496545,0.448980,0.220510,3.621023,1.010307,0.557182,0.184470,0.166653,0.347568,0.212095,0.107621,0.042163,0.037590,12.949938,1.562777,1.712996,0.695305,0.573168,13.562765,1.874338,2.240132,0.734292,0.557914,2.670457,0.749051,0.506045,0.269881,0.233444,0.881184,0.244236,0.211207,0.111326,0.116174,10.180196,2.183618,1.810720,2.105538,1.060086,8.275448,2.222763,1.202055,0.725123,0.471621,0.100705,0.085026,0.075524,0.039031,0.029440,16.113378,3.343912,2.412386,1.443265,2.061194,2.812543,0.805400,0.469668,0.229481,0.128309,16.427244,2.789198,1.909670,1.131758,1.263879,4.482706,0.985348,0.868722,0.349095,0.251591,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.382777,5.378434,1.383350,1.414999,0.427068,0.221104,3.513599,1.033783,0.495283,0.175796,0.192009,0.335623,0.198496,0.089045,0.043409,0.039710,11.712862,1.670509,1.604591,0.661419,0.591096,13.162689,1.937962,1.959674,0.672447,0.521157,2.556471,0.710533,0.435799,0.264272,0.243292,0.821467,0.210721,0.157526,0.116557,0.118184,9.675453,2.007911,1.759090,2.104153,1.134277,7.830737,2.194845,1.081321,0.728923,0.477065,0.092680,0.079192,0.075276,0.038421,0.028628,15.381486,3.025251,2.101425,1.420299,2.106075,2.654469,0.781952,0.419138,0.215760,0.135982,15.013594,2.779679,1.765634,1.086814,1.333434,4.055085,0.970611,0.800455,0.334753,0.261903,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.508970,4.812686,1.408869,1.281844,0.403470,0.227396,3.141592,0.966002,0.429096,0.171220,0.213896,0.311609,0.164037,0.070324,0.045310,0.041707,9.755339,1.679006,1.437293,0.631311,0.600365,11.783395,1.863720,1.700827,0.618754,0.498020,2.219387,0.607583,0.383015,0.260414,0.253157,0.696697,0.167426,0.105938,0.122422,0.121398,8.458227,1.707449,1.590748,1.953119,1.217644,6.829451,2.018132,0.957768,0.716691,0.485598,0.078332,0.069442,0.074711,0.038355,0.028306,13.223459,2.766478,1.845430,1.401297,2.109935,2.280357,0.717483,0.382240,0.200130,0.142930,12.392485,2.615867,1.595890,1.047047,1.387901,3.375980,0.935280,0.740971,0.312951,0.276352,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.635064,4.157438,1.379040,1.097955,0.389448,0.231515,2.596723,0.843660,0.365628,0.175283,0.223897,0.282724,0.119861,0.055568,0.048110,0.043051,7.531573,1.615223,1.247394,0.621643,0.588973,9.648123,1.697783,1.493376,0.604970,0.478207,1.779101,0.472779,0.344406,0.267336,0.255744,0.547357,0.126755,0.064497,0.126263,0.122884,6.867093,1.349895,1.315611,1.688094,1.273315,5.483207,1.753457,0.840636,0.699847,0.482568,0.062160,0.058097,0.073140,0.039317,0.028372,10.316225,2.503293,1.638944,1.408263,2.070908,1.789982,0.625293,0.362343,0.189620,0.145408,9.193810,2.311170,1.411395,1.048630,1.418984,2.596768,0.897013,0.690404,0.295599,0.286786,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.761057,3.490754,1.332116,0.876021,0.389028,0.229355,2.006580,0.712728,0.305040,0.187949,0.218431,0.247536,0.079543,0.046447,0.051385,0.043381,5.548122,1.516816,1.059679,0.633510,0.553218,7.456213,1.500394,1.324237,0.649091,0.453422,1.347879,0.344146,0.313890,0.285994,0.247500,0.411428,0.101305,0.037649,0.125623,0.120781,5.404709,1.056702,1.001125,1.381563,1.270932,4.224730,1.510522,0.732414,0.686839,0.458909,0.050275,0.050634,0.069671,0.041426,0.028776,7.478900,2.251129,1.462417,1.444573,1.987947,1.304191,0.529111,0.355654,0.188403,0.141084,6.233980,1.956735,1.228617,1.096420,1.415231,1.862232,0.884649,0.642093,0.288777,0.286677,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499995.887550,2.800842,1.305339,0.648318,0.399901,0.220623,1.433880,0.601514,0.246272,0.204112,0.199541,0.200091,0.052196,0.042640,0.054296,0.042515,3.842760,1.398116,0.886508,0.652050,0.498085,5.300953,1.302499,1.177493,0.744226,0.423069,0.987091,0.247501,0.296078,0.308854,0.229670,0.315085,0.096726,0.025462,0.119387,0.115434,4.310902,0.921730,0.729415,1.107440,1.202924,3.144978,1.377748,0.634081,0.679227,0.414613,0.047534,0.051404,0.063779,0.044105,0.029472,5.061106,2.059054,1.302866,1.499517,1.860910,0.903765,0.452795,0.354454,0.197583,0.130045,4.006184,1.663033,1.075295,1.167253,1.366084,1.240085,0.924193,0.593800,0.293293,0.273799,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499996.013743,2.310875,1.319265,0.463440,0.416701,0.207171,1.053929,0.513917,0.195548,0.216957,0.173802,0.161252,0.039824,0.043324,0.056019,0.040608,2.868648,1.268218,0.735714,0.658043,0.434879,3.986870,1.109487,1.058058,0.858725,0.392310,0.811668,0.190585,0.299059,0.323201,0.206913,0.274964,0.108300,0.024755,0.108173,0.109554,3.843862,0.962367,0.572288,0.906401,1.088737,2.616331,1.381377,0.574876,0.669942,0.358849,0.055392,0.060583,0.055899,0.046155,0.030263,3.831148,1.965250,1.218852,1.547847,1.691013,0.671693,0.415662,0.357905,0.215023,0.114739,2.864608,1.512358,1.022215,1.220216,1.267204,0.886493,1.020715,0.556925,0.305620,0.251217,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499996.139737,1.850194,1.379672,0.366634,0.436178,0.192295,0.766751,0.443304,0.166463,0.222129,0.148836,0.120030,0.037866,0.048647,0.055977,0.038170,2.190939,1.155939,0.622118,0.642911,0.375784,3.148071,0.935692,0.987379,0.950693,0.365303,0.739199,0.165568,0.322710,0.318994,0.184290,0.268273,0.125542,0.033199,0.094090,0.106751,3.695772,1.130900,0.568662,0.783529,0.965791,2.371841,1.472745,0.598381,0.650704,0.305455,0.070725,0.073744,0.046989,0.046321,0.030832,3.264581,1.985723,1.304253,1.567318,1.485246,0.562564,0.426835,0.374674,0.236116,0.099294,2.517114,1.541774,1.144690,1.222506,1.124540,0.665174,1.154292,0.545728,0.321243,0.225702,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499996.265730,1.684408,1.482062,0.381510,0.456496,0.180162,0.731011,0.390496,0.171583,0.218828,0.129882,0.099390,0.040272,0.058766,0.053855,0.035801,2.121149,1.092548,0.561607,0.614244,0.329194,3.151266,0.807706,0.975629,0.984006,0.345463,0.791569,0.160570,0.358266,0.295196,0.165721,0.287929,0.137935,0.051418,0.079856,0.109853,3.777380,1.341006,0.721708,0.725052,0.871311,2.491698,1.566494,0.737891,0.619094,0.267041,0.087726,0.084075,0.038302,0.043958,0.030983,3.455861,2.133726,1.629750,1.544689,1.261985,0.571614,0.485476,0.415236,0.254119,0.088241,2.919806,1.733282,1.483447,1.163423,0.956050,0.657116,1.294745,0.570656,0.334815,0.204759,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499996.391723,1.480653,1.608721,0.498772,0.478253,0.173864,0.811135,0.359610,0.212627,0.210310,0.118454,0.079722,0.043688,0.073438,0.050099,0.033823,2.051150,1.101354,0.554930,0.590270,0.297697,3.205006,0.759368,1.007828,0.943787,0.335574,0.815355,0.165665,0.393576,0.259162,0.153081,0.307396,0.140793,0.080989,0.068284,0.119271,3.762974,1.526736,0.998533,0.720293,0.823376,2.603654,1.588717,0.985214,0.581342,0.250081,0.100239,0.086134,0.030824,0.039234,0.030587,3.607865,2.415333,2.200840,1.490347,1.049107,0.600883,0.579838,0.483213,0.264673,0.084560,3.294066,2.032336,1.996655,1.061840,0.786928,0.636046,1.409001,0.629099,0.343604,0.192393,4,3,1,4,4,4,4,4,4,1,4,4,4,4
1554499996.517817,1.533860,1.719273,0.662290,0.500010,0.174399,1.071503,0.347301,0.273929,0.200471,0.113025,0.077339,0.047587,0.089134,0.045285,0.032292,2.295798,1.169141,0.578902,0.582905,0.279433,3.608970,0.792300,1.049816,0.839300,0.336119,0.866914,0.175872,0.416883,0.220090,0.146272,0.329916,0.133657,0.121824,0.062534,0.132642,3.724254,1.648836,1.325590,0.755382,0.817186,3.365077,1.621364,1.287822,0.562933,0.254360,0.103839,0.078387,0.025006,0.033128,0.029645,3.977416,2.805640,2.891139,1.414736,0.872919,0.664000,0.686976,0.560682,0.265260,0.088463,3.865588,2.350033,2.534513,0.945827,0.641086,0.732449,1.463941,0.690389,0.346725,0.187951,4,3,1,4,4,4,4,4,4,1,4,4,4,4
